date,equipement,ville,CA
2018-07-13,ordinateur,Paris,10206.15665637279
2018-07-14,ordinateur,Paris,5215.952661749781
2018-07-15,ordinateur,Paris,11059.09994133752
2018-07-16,ordinateur,Paris,9531.104796587915
2018-07-17,ordinateur,Paris,5885.1592370604685
2018-07-18,ordinateur,Paris,7948.691531455134
2018-07-19,ordinateur,Paris,10159.047562328866
2018-07-20,ordinateur,Paris,12052.677586696778
2018-07-21,ordinateur,Paris,8607.915699778701
2018-07-22,ordinateur,Paris,9312.195595905641
2018-07-23,ordinateur,Paris,6650.24452218677
2018-07-24,ordinateur,Paris,5484.378379667623
2018-07-25,ordinateur,Paris,6349.8046778038015
2018-07-26,ordinateur,Paris,12045.795839650178
2018-07-27,ordinateur,Paris,11531.368611992244
2018-07-28,ordinateur,Paris,6820.006713519321
2018-07-29,ordinateur,Paris,12959.71192764662
2018-07-30,ordinateur,Paris,11992.479518317054
2018-07-31,ordinateur,Paris,6089.008239479324
2018-08-01,ordinateur,Paris,8102.605430702098
2018-08-02,ordinateur,Paris,6088.1787081839775
2018-08-03,ordinateur,Paris,4729.233874886055
2018-08-04,ordinateur,Paris,11508.036785634069
2018-08-05,ordinateur,Paris,7381.5396194103
2018-08-06,ordinateur,Paris,7750.019392446145
2018-08-07,ordinateur,Paris,10610.413299470714
2018-08-08,ordinateur,Paris,4929.9022747485915
2018-08-09,ordinateur,Paris,15353.731211011802
2018-08-10,ordinateur,Paris,6701.102936086223
2018-08-11,ordinateur,Paris,6928.132564618727
2018-08-12,ordinateur,Paris,7010.712174257493
2018-08-13,ordinateur,Paris,9124.415064097831
2018-08-14,ordinateur,Paris,7233.120464714395
2018-08-15,ordinateur,Paris,10621.246994268307
2018-08-16,ordinateur,Paris,11257.89159724767
2018-08-17,ordinateur,Paris,6950.197820230361
2018-08-18,ordinateur,Paris,13458.616835160261
2018-08-19,ordinateur,Paris,4913.968306382445
2018-08-20,ordinateur,Paris,9553.800670468034
2018-08-21,ordinateur,Paris,5852.822180889236
2018-08-22,ordinateur,Paris,12289.403492622505
2018-08-23,ordinateur,Paris,4978.861211656106
2018-08-24,ordinateur,Paris,7756.844809554813
2018-08-25,ordinateur,Paris,8521.939520455067
2018-08-26,ordinateur,Paris,6339.449466292272
2018-08-27,ordinateur,Paris,10313.548021320494
2018-08-28,ordinateur,Paris,14624.859191796622
2018-08-29,ordinateur,Paris,7827.228802961414
2018-08-30,ordinateur,Paris,8730.345133857601
2018-08-31,ordinateur,Paris,13243.80810390664
2018-09-01,ordinateur,Paris,9879.17094943393
2018-09-02,ordinateur,Paris,9980.89435705387
2018-09-03,ordinateur,Paris,8427.388012477191
2018-09-04,ordinateur,Paris,7675.448851734502
2018-09-05,ordinateur,Paris,9750.74605694714
2018-09-06,ordinateur,Paris,7083.841471586602
2018-09-07,ordinateur,Paris,9780.517363984985
2018-09-08,ordinateur,Paris,10687.878410756013
2018-09-09,ordinateur,Paris,5154.929876701462
2018-09-10,ordinateur,Paris,9417.355695381402
2018-09-11,ordinateur,Paris,9800.250451841299
2018-09-12,ordinateur,Paris,7382.113685463104
2018-09-13,ordinateur,Paris,7664.180948200011
2018-09-14,ordinateur,Paris,11972.93577743287
2018-09-15,ordinateur,Paris,11930.806504580018
2018-09-16,ordinateur,Paris,6139.073230062275
2018-09-17,ordinateur,Paris,9222.285074626541
2018-09-18,ordinateur,Paris,7482.9265253197445
2018-09-19,ordinateur,Paris,7379.32185780668
2018-09-20,ordinateur,Paris,7443.201358475158
2018-09-21,ordinateur,Paris,8063.054806157788
2018-09-22,ordinateur,Paris,5932.829149422093
2018-09-23,ordinateur,Paris,7569.7406092643605
2018-09-24,ordinateur,Paris,4841.7052681183295
2018-09-25,ordinateur,Paris,8321.081337850253
2018-09-26,ordinateur,Paris,10983.085476861495
2018-09-27,ordinateur,Paris,8231.789625548052
2018-09-28,ordinateur,Paris,8353.019302657873
2018-09-29,ordinateur,Paris,5120.362177465448
2018-09-30,ordinateur,Paris,9160.711201991602
2018-10-01,ordinateur,Paris,11334.932916593445
2018-10-02,ordinateur,Paris,11230.198353497944
2018-10-03,ordinateur,Paris,6192.5110202247615
2018-10-04,ordinateur,Paris,13234.574697344015
2018-10-05,ordinateur,Paris,7109.866193948514
2018-10-06,ordinateur,Paris,8030.977739985957
2018-10-07,ordinateur,Paris,12242.477734555356
2018-10-08,ordinateur,Paris,6738.041910065906
2018-10-09,ordinateur,Paris,7630.790118666393
2018-10-10,ordinateur,Paris,9361.19634626568
2018-10-11,ordinateur,Paris,8955.367637027934
2018-10-12,ordinateur,Paris,9249.814553591781
2018-10-13,ordinateur,Paris,12385.220098948364
2018-10-14,ordinateur,Paris,9458.405210279692
2018-10-15,ordinateur,Paris,5279.618933494684
2018-10-16,ordinateur,Paris,9611.95812212719
2018-10-17,ordinateur,Paris,8073.864716242065
2018-10-18,ordinateur,Paris,5846.740679241301
2018-10-19,ordinateur,Paris,7285.778385663433
2018-10-20,ordinateur,Paris,9806.057252602712
2018-10-21,ordinateur,Paris,8810.168121873077
2018-10-22,ordinateur,Paris,12255.949453632198
2018-10-23,ordinateur,Paris,8793.077162318355
2018-10-24,ordinateur,Paris,12879.753467488836
2018-10-25,ordinateur,Paris,8342.7939006766
2018-10-26,ordinateur,Paris,11122.406365597568
2018-10-27,ordinateur,Paris,8850.785882104958
2018-10-28,ordinateur,Paris,9970.844431839103
2018-10-29,ordinateur,Paris,14136.882749477047
2018-10-30,ordinateur,Paris,7287.500593351913
2018-10-31,ordinateur,Paris,8824.852327586676
2018-11-01,ordinateur,Paris,8522.158880998539
2018-11-02,ordinateur,Paris,11689.518516208644
2018-11-03,ordinateur,Paris,6799.741003525725
2018-11-04,ordinateur,Paris,8980.487483600959
2018-11-05,ordinateur,Paris,6743.488606592578
2018-11-06,ordinateur,Paris,9764.45038187927
2018-11-07,ordinateur,Paris,12061.016667843445
2018-11-08,ordinateur,Paris,6618.599381464475
2018-11-09,ordinateur,Paris,5322.591766292857
2018-11-10,ordinateur,Paris,7577.293948182255
2018-11-11,ordinateur,Paris,13538.652201575946
2018-11-12,ordinateur,Paris,7612.058405453725
2018-11-13,ordinateur,Paris,9485.265979105585
2018-11-14,ordinateur,Paris,10337.726419303506
2018-11-15,ordinateur,Paris,6534.889526067694
2018-11-16,ordinateur,Paris,8478.862756900742
2018-11-17,ordinateur,Paris,12307.124080782041
2018-11-18,ordinateur,Paris,7689.476441136663
2018-11-19,ordinateur,Paris,9092.15082428039
2018-11-20,ordinateur,Paris,10065.890894035048
2018-11-21,ordinateur,Paris,11111.392313174096
2018-11-22,ordinateur,Paris,7867.560566159681
2018-11-23,ordinateur,Paris,10840.757009808436
2018-11-24,ordinateur,Paris,5444.429159785577
2018-11-25,ordinateur,Paris,6163.338523070665
2018-11-26,ordinateur,Paris,8711.563951017222
2018-11-27,ordinateur,Paris,12320.142931827479
2018-11-28,ordinateur,Paris,12562.534294321971
2018-11-29,ordinateur,Paris,12771.579280389209
2018-11-30,ordinateur,Paris,9616.593754200314
2018-12-01,ordinateur,Paris,5964.031884444761
2018-12-02,ordinateur,Paris,10196.010554828914
2018-12-03,ordinateur,Paris,10647.650826967105
2018-12-04,ordinateur,Paris,12486.913520241887
2018-12-05,ordinateur,Paris,7710.399149207142
2018-12-06,ordinateur,Paris,6619.26585763746
2018-12-07,ordinateur,Paris,9410.605593765778
2018-12-08,ordinateur,Paris,12528.18958625725
2018-12-09,ordinateur,Paris,10575.776611530031
2018-12-10,ordinateur,Paris,13922.812639515003
2018-12-11,ordinateur,Paris,6157.883344268443
2018-12-12,ordinateur,Paris,6067.28771902381
2018-12-13,ordinateur,Paris,4860.342807763978
2018-12-14,ordinateur,Paris,8338.365366595473
2018-12-15,ordinateur,Paris,5150.130163679488
2018-12-16,ordinateur,Paris,9743.414472119028
2018-12-17,ordinateur,Paris,13430.874205555032
2018-12-18,ordinateur,Paris,14094.634736138572
2018-12-19,ordinateur,Paris,7997.679733150438
2018-12-20,ordinateur,Paris,6737.906242460329
2018-12-21,ordinateur,Paris,9778.655296747773
2018-12-22,ordinateur,Paris,10627.736663676822
2018-12-23,ordinateur,Paris,14712.895840341727
2018-12-24,ordinateur,Paris,9352.606588444574
2018-12-25,ordinateur,Paris,4798.500222936705
2018-12-26,ordinateur,Paris,5180.864054201422
2018-12-27,ordinateur,Paris,9736.892836343159
2018-12-28,ordinateur,Paris,7868.472308578483
2018-12-29,ordinateur,Paris,10490.31136132305
2018-12-30,ordinateur,Paris,9057.00411000093
2018-12-31,ordinateur,Paris,11583.385909912004
2019-01-01,ordinateur,Paris,5428.313372349427
2019-01-02,ordinateur,Paris,7736.360883500903
2019-01-03,ordinateur,Paris,7310.408774356523
2019-01-04,ordinateur,Paris,6283.6820885094985
2019-01-05,ordinateur,Paris,10138.836710288388
2019-01-06,ordinateur,Paris,5993.812955840169
2019-01-07,ordinateur,Paris,10921.002861726707
2019-01-08,ordinateur,Paris,8684.919187437752
2019-01-09,ordinateur,Paris,5526.040369411146
2019-01-10,ordinateur,Paris,9560.669899354121
2019-01-11,ordinateur,Paris,6908.4006532990215
2019-01-12,ordinateur,Paris,11107.262465084672
2019-01-13,ordinateur,Paris,11076.80692095904
2019-01-14,ordinateur,Paris,8751.392232285121
2019-01-15,ordinateur,Paris,7797.088778851795
2019-01-16,ordinateur,Paris,9278.382690273356
2019-01-17,ordinateur,Paris,7241.534182121937
2019-01-18,ordinateur,Paris,8453.123824448254
2019-01-19,ordinateur,Paris,7674.845225893172
2019-01-20,ordinateur,Paris,11956.311862229395
2019-01-21,ordinateur,Paris,13699.356844781589
2019-01-22,ordinateur,Paris,7768.889678303451
2019-01-23,ordinateur,Paris,11418.146785860565
2019-01-24,ordinateur,Paris,6718.094418746728
2019-01-25,ordinateur,Paris,6835.217139520112
2019-01-26,ordinateur,Paris,5979.148199898692
2019-01-27,ordinateur,Paris,9940.514063024686
2019-01-28,ordinateur,Paris,9655.373963404822
2019-01-29,ordinateur,Paris,13611.816509707827
2019-01-30,ordinateur,Paris,6579.98510510353
2019-01-31,ordinateur,Paris,5567.488656126768
2019-02-01,ordinateur,Paris,11410.991335098897
2019-02-02,ordinateur,Paris,11355.917025427125
2019-02-03,ordinateur,Paris,9610.427807194732
2019-02-04,ordinateur,Paris,8915.874613069096
2019-02-05,ordinateur,Paris,9139.364372201002
2019-02-06,ordinateur,Paris,10231.12857554202
2019-02-07,ordinateur,Paris,7753.808882330916
2019-02-08,ordinateur,Paris,10472.605420343114
2019-02-09,ordinateur,Paris,12329.683907742932
2019-02-10,ordinateur,Paris,6028.371940237761
2019-02-11,ordinateur,Paris,7474.239760350371
2019-02-12,ordinateur,Paris,8837.7195580306
2019-02-13,ordinateur,Paris,8215.865274677974
2019-02-14,ordinateur,Paris,10323.994611488046
2019-02-15,ordinateur,Paris,9404.112120650874
2019-02-16,ordinateur,Paris,7368.878702952208
2019-02-17,ordinateur,Paris,7123.641727503294
2019-02-18,ordinateur,Paris,14455.928631765066
2019-02-19,ordinateur,Paris,7642.1699514740985
2019-02-20,ordinateur,Paris,12962.658091971633
2019-02-21,ordinateur,Paris,12576.22773835555
2019-02-22,ordinateur,Paris,7625.540560841808
2019-02-23,ordinateur,Paris,13835.739383773365
2019-02-24,ordinateur,Paris,7384.704294028658
2019-02-25,ordinateur,Paris,9654.029320900412
2019-02-26,ordinateur,Paris,13496.973219765527
2019-02-27,ordinateur,Paris,9764.711115273467
2019-02-28,ordinateur,Paris,11562.57779481273
2019-03-01,ordinateur,Paris,11249.145178992549
2019-03-02,ordinateur,Paris,4063.120652961189
2019-03-03,ordinateur,Paris,10533.70215067446
2019-03-04,ordinateur,Paris,12310.193940918869
2019-03-05,ordinateur,Paris,8478.116372495828
2019-03-06,ordinateur,Paris,9779.807891749344
2019-03-07,ordinateur,Paris,7033.193372362658
2019-03-08,ordinateur,Paris,8688.665332135508
2019-03-09,ordinateur,Paris,10741.455965537989
2019-03-10,ordinateur,Paris,14874.781927927703
2019-03-11,ordinateur,Paris,5739.722748968188
2019-03-12,ordinateur,Paris,10509.95200094986
2019-03-13,ordinateur,Paris,7658.266650211062
2019-03-14,ordinateur,Paris,7769.26441021397
2019-03-15,ordinateur,Paris,12439.76152927086
2019-03-16,ordinateur,Paris,11700.712908283402
2019-03-17,ordinateur,Paris,13009.64474413507
2019-03-18,ordinateur,Paris,8830.782524567989
2019-03-19,ordinateur,Paris,12576.172831806343
2019-03-20,ordinateur,Paris,8143.525689997471
2019-03-21,ordinateur,Paris,7248.785555522108
2019-03-22,ordinateur,Paris,9091.813311128299
2019-03-23,ordinateur,Paris,4401.926571624914
2019-03-24,ordinateur,Paris,10058.197130452438
2019-03-25,ordinateur,Paris,8150.066910974407
2019-03-26,ordinateur,Paris,4359.399611081633
2019-03-27,ordinateur,Paris,5702.7592211681485
2019-03-28,ordinateur,Paris,5794.904437070998
2019-03-29,ordinateur,Paris,6670.287811522154
2019-03-30,ordinateur,Paris,7818.364847437456
2019-03-31,ordinateur,Paris,6653.299640074254
2019-04-01,ordinateur,Paris,8001.043847427176
2019-04-02,ordinateur,Paris,6383.597455164323
2019-04-03,ordinateur,Paris,14113.503076463961
2019-04-04,ordinateur,Paris,10575.072362573108
2019-04-05,ordinateur,Paris,9145.63675143323
2019-04-06,ordinateur,Paris,9204.898242923848
2019-04-07,ordinateur,Paris,9084.241842537538
2019-04-08,ordinateur,Paris,7701.483530602349
2019-04-09,ordinateur,Paris,6304.4793234490735
2019-04-10,ordinateur,Paris,4740.03384511376
2019-04-11,ordinateur,Paris,4567.396569223306
2019-04-12,ordinateur,Paris,6750.6635995380375
2019-04-13,ordinateur,Paris,6788.3162559526945
2019-04-14,ordinateur,Paris,11520.365353433965
2019-04-15,ordinateur,Paris,11299.884059417429
2019-04-16,ordinateur,Paris,12056.134595237758
2019-04-17,ordinateur,Paris,9074.75926583252
2019-04-18,ordinateur,Paris,8498.367888220982
2019-04-19,ordinateur,Paris,7918.48790897754
2019-04-20,ordinateur,Paris,9357.048835327938
2019-04-21,ordinateur,Paris,8333.815568455948
2019-04-22,ordinateur,Paris,9129.677899204002
2019-04-23,ordinateur,Paris,5757.571341585358
2019-04-24,ordinateur,Paris,6906.879190173172
2019-04-25,ordinateur,Paris,11007.410670675989
2019-04-26,ordinateur,Paris,14141.490362421679
2019-04-27,ordinateur,Paris,11704.470696443155
2019-04-28,ordinateur,Paris,5951.657652497518
2019-04-29,ordinateur,Paris,13005.101700304798
2019-04-30,ordinateur,Paris,9641.892843087224
2019-05-01,ordinateur,Paris,7854.693824255873
2019-05-02,ordinateur,Paris,12100.72182181897
2019-05-03,ordinateur,Paris,7491.119908487789
2019-05-04,ordinateur,Paris,7767.329716650078
2019-05-05,ordinateur,Paris,4638.133918921542
2019-05-06,ordinateur,Paris,7604.672142258411
2019-05-07,ordinateur,Paris,9673.76832446437
2019-05-08,ordinateur,Paris,5989.924408195143
2019-05-09,ordinateur,Paris,8576.524830697947
2019-05-10,ordinateur,Paris,6312.181645954523
2019-05-11,ordinateur,Paris,12045.40824658559
2019-05-12,ordinateur,Paris,9448.828028945865
2019-05-13,ordinateur,Paris,7459.407228919252
2019-05-14,ordinateur,Paris,4323.150547951094
2019-05-15,ordinateur,Paris,9960.856457147109
2019-05-16,ordinateur,Paris,6658.992932036344
2019-05-17,ordinateur,Paris,10068.630237944357
2019-05-18,ordinateur,Paris,9264.57681305199
2019-05-19,ordinateur,Paris,8587.604269905736
2019-05-20,ordinateur,Paris,9639.370682210532
2019-05-21,ordinateur,Paris,5721.288967752097
2019-05-22,ordinateur,Paris,7935.715434020856
2019-05-23,ordinateur,Paris,8481.349081194716
2019-05-24,ordinateur,Paris,9726.166486512333
2019-05-25,ordinateur,Paris,4642.775029260932
2019-05-26,ordinateur,Paris,10473.202082507063
2019-05-27,ordinateur,Paris,10863.77037906869
2019-05-28,ordinateur,Paris,12087.773022313313
2019-05-29,ordinateur,Paris,5793.46475751924
2019-05-30,ordinateur,Paris,5933.773624047774
2019-05-31,ordinateur,Paris,6143.045337320461
2019-06-01,ordinateur,Paris,10106.772153730748
2019-06-02,ordinateur,Paris,9126.910573194802
2019-06-03,ordinateur,Paris,11807.196936546365
2019-06-04,ordinateur,Paris,7754.919093647559
2019-06-05,ordinateur,Paris,6859.497746348759
2019-06-06,ordinateur,Paris,5899.961282621142
2019-06-07,ordinateur,Paris,11377.01676184078
2019-06-08,ordinateur,Paris,8145.233276521405
2019-06-09,ordinateur,Paris,7824.798540146153
2019-06-10,ordinateur,Paris,4905.9424235318775
2019-06-11,ordinateur,Paris,7793.95347289386
2019-06-12,ordinateur,Paris,9887.247265985723
2019-06-13,ordinateur,Paris,6281.15183089364
2019-06-14,ordinateur,Paris,9881.380238057689
2019-06-15,ordinateur,Paris,11465.531969048669
2019-06-16,ordinateur,Paris,7537.168238503396
2019-06-17,ordinateur,Paris,9094.790710580892
2019-06-18,ordinateur,Paris,6505.138988987656
2019-06-19,ordinateur,Paris,10443.39404115332
2019-06-20,ordinateur,Paris,11956.774519076396
2019-06-21,ordinateur,Paris,6287.118520799159
2019-06-22,ordinateur,Paris,8416.911441655773
2019-06-23,ordinateur,Paris,9732.025521759662
2019-06-24,ordinateur,Paris,5534.1050827141935
2019-06-25,ordinateur,Paris,9124.703713827574
2019-06-26,ordinateur,Paris,6516.280385659477
2019-06-27,ordinateur,Paris,8124.551082676094
2019-06-28,ordinateur,Paris,9137.979883617108
2019-06-29,ordinateur,Paris,9904.56265704683
2019-06-30,ordinateur,Paris,5588.290525537901
2019-07-01,ordinateur,Paris,6655.078537057434
2019-07-02,ordinateur,Paris,7552.104625365586
2019-07-03,ordinateur,Paris,9224.781893999598
2019-07-04,ordinateur,Paris,10926.050295807005
2019-07-05,ordinateur,Paris,8298.923956366405
2019-07-06,ordinateur,Paris,7452.527182011307
2019-07-07,ordinateur,Paris,10060.780527704796
2019-07-08,ordinateur,Paris,9821.751003409116
2019-07-09,ordinateur,Paris,5606.728353716579
2019-07-10,ordinateur,Paris,7273.0211313721675
2019-07-11,ordinateur,Paris,11597.431784860983
2019-07-12,ordinateur,Paris,6174.63436826878
2019-07-13,ordinateur,Paris,6165.314851767009
2019-07-14,ordinateur,Paris,7115.638283320814
2019-07-15,ordinateur,Paris,6389.383470921172
2019-07-16,ordinateur,Paris,14039.987866735657
2019-07-17,ordinateur,Paris,7704.222013438693
2019-07-18,ordinateur,Paris,9696.010406141899
2019-07-19,ordinateur,Paris,8431.284528509455
2019-07-20,ordinateur,Paris,8282.616564121196
2019-07-21,ordinateur,Paris,7721.436499739245
2019-07-22,ordinateur,Paris,12452.174413622004
2019-07-23,ordinateur,Paris,9645.084101139395
2019-07-24,ordinateur,Paris,8712.959478727207
2019-07-25,ordinateur,Paris,5759.883073331912
2019-07-26,ordinateur,Paris,7540.224035428969
2019-07-27,ordinateur,Paris,4383.780190374346
2019-07-28,ordinateur,Paris,13914.944906476014
2019-07-29,ordinateur,Paris,8047.488647230893
2019-07-30,ordinateur,Paris,10335.473867608363
2019-07-31,ordinateur,Paris,10088.313007882865
2019-08-01,ordinateur,Paris,4877.202754290024
2019-08-02,ordinateur,Paris,11812.037483141625
2019-08-03,ordinateur,Paris,9400.817879840113
2019-08-04,ordinateur,Paris,9262.41770571398
2019-08-05,ordinateur,Paris,6505.384750226251
2019-08-06,ordinateur,Paris,6407.235304070786
2019-08-07,ordinateur,Paris,7816.040433971366
2019-08-08,ordinateur,Paris,7327.184088086622
2019-08-09,ordinateur,Paris,12683.164921391706
2019-08-10,ordinateur,Paris,8821.726816826771
2019-08-11,ordinateur,Paris,8357.656366847019
2019-08-12,ordinateur,Paris,8789.586564676094
2019-08-13,ordinateur,Paris,9828.251557991636
2019-08-14,ordinateur,Paris,9537.495780376865
2019-08-15,ordinateur,Paris,9091.53478061721
2019-08-16,ordinateur,Paris,5051.592910865667
2019-08-17,ordinateur,Paris,10340.236615977854
2019-08-18,ordinateur,Paris,5531.924125174106
2019-08-19,ordinateur,Paris,8146.648457555275
2019-08-20,ordinateur,Paris,8278.986162956475
2019-08-21,ordinateur,Paris,8996.261179043213
2019-08-22,ordinateur,Paris,5851.24855102482
2019-08-23,ordinateur,Paris,7561.59753233959
2019-08-24,ordinateur,Paris,7971.965534722048
2019-08-25,ordinateur,Paris,9563.791938092234
2019-08-26,ordinateur,Paris,9936.776793141356
2019-08-27,ordinateur,Paris,10012.854829248801
2019-08-28,ordinateur,Paris,13519.104449846287
2019-08-29,ordinateur,Paris,6596.886582563895
2019-08-30,ordinateur,Paris,10512.093482161708
2019-08-31,ordinateur,Paris,6602.051236638268
2019-09-01,ordinateur,Paris,10140.490409298629
